tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla
15.0,148.84,1825,1257,0.054851,1.1582,14.82,99.23,84.35,0.048671,1.03,13.05
17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
15.0,148.84,1825,1257,0.054851,1.1582,14.82,99.23,84.35,0.048671,1.03,13.05
15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72
17.5,25.93,367,252,0.054851,1.1582,14.82,14.82,12.23,0.045781,0.97,12.23
15.0,62.25,914,633,0.054851,1.1582,14.82,41.5,35.27,0.04774,1.01,12.78
15.0,1084.26,1442,992,0.054851,1.1582,14.82,72.28,61.44,0.048295,1.02,12.94
15.0,1459.1,1801,1239,0.054851,1.1582,14.82,97.27,82.68,0.048646,1.03,13.04
17.5,39.72,540,373,0.054851,1.1582,14.82,22.7,18.72,0.046025,0.97,12.29
17.5,258.23,366,251,0.054851,1.1582,14.82,14.76,12.17,0.045779,0.97,12.23
17.5,25.82,366,251,0.054851,1.1582,14.82,14.76,12.17,0.045779,0.97,12.23
15.0,915.7,1261,869,0.054851,1.1582,14.82,61.05,51.89,0.048111,1.02,12.89
17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
15.0,1267.61,1621,1117,0.054851,1.1582,14.82,84.51,71.83,0.048476,1.02,12.99
15.0,769.31,1095,755,0.054851,1.1582,14.82,51.29,43.59,0.047935,1.01,12.84
17.5,254.93,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22
17.5,254.93,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22
17.5,127.47,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22
17.5,127.47,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22
17.5,254.93,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22
15.0,377.83,1080,744,0.054851,1.1582,14.82,50.38,42.82,0.047918,1.01,12.83
15.0,728.74,1800,1238,0.054851,1.1582,14.82,97.16,82.59,0.048645,1.03,13.04
17.5,54.45,720,494,0.054851,1.1582,14.82,31.11,25.67,0.046261,0.98,12.36
15.0,145.75,1800,1238,0.054851,1.1582,14.82,97.16,82.59,0.048645,1.03,13.04
15.0,2338.88,721,495,0.054851,1.1582,14.82,31.19,26.51,0.047512,1.0,12.72
17.5,1.27,361,248,0.054851,1.1582,14.82,14.57,12.02,0.045773,0.97,12.22
17.5,128.57,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
17.5,257.13,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72
17.5,128.57,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
15.0,915.7,1261,869,0.054851,1.1582,14.82,61.05,51.89,0.048111,1.02,12.89
15.0,1082.84,1441,991,0.054851,1.1582,14.82,72.19,61.36,0.048294,1.02,12.94
15.0,1267.61,1621,1117,0.054851,1.1582,14.82,84.51,71.83,0.048476,1.02,12.99
15.0,1459.1,1801,1239,0.054851,1.1582,14.82,97.27,82.68,0.048646,1.03,13.04
15.0,47.53,730,502,0.054851,1.1582,14.82,31.69,26.94,0.047524,1.0,12.72
15.0,1457.47,1800,1238,0.054851,1.1582,14.82,97.16,82.59,0.048645,1.03,13.04
17.5,128.57,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
17.5,25.71,365,250,0.054851,1.1582,14.82,14.69,12.12,0.045777,0.97,12.22
15.0,1270.65,1625,1119,0.054851,1.1582,14.82,84.71,72.0,0.048479,1.02,12.99
15.0,919.68,1266,872,0.054851,1.1582,14.82,61.31,52.12,0.048116,1.02,12.89
17.5,34.85,479,324,0.054739,1.1558,14.79,19.4,16.0,0.045831,0.97,12.24
17.5,34.85,479,324,0.054739,1.1558,14.79,19.4,16.0,0.045831,0.97,12.24
15.0,475.57,731,503,0.054765,1.1564,14.79,31.7,26.95,0.04745,1.0,12.7
20.0,18.92,193,134,0.054739,1.1558,14.79,7.61,6.09,0.044105,0.93,11.75
0.0,0.0,1694,1167,0.054739,1.1558,14.79,89.39,89.39,0.054739,1.16,14.79
0.0,0.0,1508,1039,0.054739,1.1558,14.79,76.58,76.58,0.054739,1.16,14.79
0.0,0.0,1694,1167,0.054739,1.1558,14.79,89.39,89.39,0.054739,1.16,14.79
20.0,18.92,193,134,0.054739,1.1558,14.79,7.61,6.09,0.044105,0.93,11.75
0.0,0.0,1508,1039,0.054739,1.1558,14.79,76.58,76.58,0.054739,1.16,14.79
15.0,475.31,731,503,0.054739,1.1558,14.79,31.69,26.93,0.047427,1.0,12.69
0.0,0.0,1512,1041,0.054739,1.1558,14.79,76.77,76.77,0.054739,1.16,14.79
15.0,233.47,721,495,0.054765,1.1564,14.79,31.13,26.46,0.047436,1.0,12.69
15.0,145.82,1805,1241,0.054739,1.1558,14.79,97.21,82.63,0.048546,1.02,13.01
15.0,764.97,1098,755,0.054597,1.1528,14.75,51.0,43.35,0.047708,1.01,12.77
17.5,25.26,361,247,0.054597,1.1528,14.75,14.43,11.91,0.045557,0.96,12.16
15.0,753.87,1083,746,0.054597,1.1528,14.75,50.26,42.72,0.047694,1.01,12.77
17.5,25.59,365,250,0.054597,1.1528,14.75,14.62,12.06,0.045563,0.96,12.16
17.5,25.59,365,250,0.054597,1.1528,14.75,14.62,12.06,0.045563,0.96,12.16
15.0,763.73,1096,754,0.054597,1.1528,14.75,50.92,43.28,0.047706,1.01,12.77
15.0,1097.53,1463,1006,0.054597,1.1528,14.75,73.17,62.19,0.048085,1.01,12.88
15.0,2364.14,730,502,0.054597,1.1528,14.75,31.52,26.79,0.0473,1.0,12.66
15.0,76.5,1095,755,0.054597,1.1528,14.75,51.0,43.35,0.047708,1.01,12.77
15.0,147.89,1825,1257,0.054597,1.1528,14.75,98.6,83.81,0.048437,1.02,12.98
15.0,109.61,1460,1005,0.054597,1.1528,14.75,73.07,62.11,0.048084,1.01,12.88
15.0,147.89,1825,1257,0.054597,1.1528,14.75,98.6,83.81,0.048437,1.02,12.98
15.0,109.61,1460,1005,0.054597,1.1528,14.75,73.07,62.11,0.048084,1.01,12.88
15.0,76.5,1095,755,0.054597,1.1528,14.75,51.0,43.35,0.047708,1.01,12.77
15.0,47.28,730,502,0.054597,1.1528,14.75,31.52,26.79,0.0473,1.0,12.66
15.0,2364.14,730,502,0.054597,1.1528,14.75,31.52,26.79,0.0473,1.0,12.66
17.5,25.59,365,250,0.054597,1.1528,14.75,14.62,12.06,0.045563,0.96,12.16
15.0,380.63,1092,752,0.054597,1.1528,14.75,50.75,43.14,0.047703,1.01,12.77
15.0,47.39,731,503,0.054597,1.1528,14.75,31.59,26.85,0.047302,1.0,12.66
15.0,47.28,730,502,0.054597,1.1528,14.75,31.52,26.79,0.0473,1.0,12.66
15.0,476.06,735,505,0.054597,1.1528,14.75,31.74,26.98,0.047305,1.0,12.66
15.0,538.18,1440,991,0.054597,1.1528,14.75,71.76,60.99,0.048063,1.01,12.87
17.5,3.99,543,376,0.054597,1.1528,14.75,22.78,18.79,0.045814,0.97,12.24
0.0,0.0,2371,1628,0.054542,1.1517,14.73,142.95,142.95,0.054542,1.15,14.73
0.0,0.0,2371,1628,0.054542,1.1517,14.73,142.95,142.95,0.054542,1.15,14.73
0.0,0.0,2767,1900,0.054555,1.1519,14.73,181.87,181.87,0.054555,1.15,14.73
0.0,0.0,2767,1900,0.054555,1.1519,14.73,181.87,181.87,0.054555,1.15,14.73
17.5,404.08,550,381,0.054542,1.1517,14.73,23.09,19.05,0.045777,0.97,12.22
15.0,751.79,1081,745,0.054546,1.1517,14.73,50.12,42.6,0.047647,1.01,12.75
15.0,464.32,721,495,0.054496,1.1507,14.72,30.95,26.31,0.047199,1.0,12.63
15.0,236.45,731,503,0.054496,1.1507,14.72,31.53,26.8,0.047212,1.0,12.63
15.0,232.16,721,495,0.054496,1.1507,14.72,30.95,26.31,0.047199,1.0,12.63
15.0,109.28,1460,1005,0.05447,1.1501,14.71,72.85,61.93,0.047968,1.01,12.85
15.0,147.42,1825,1257,0.05447,1.1501,14.71,98.28,83.54,0.048321,1.02,12.95
15.0,190.61,2190,1506,0.05447,1.1501,14.71,127.07,108.01,0.048645,1.03,13.04
15.0,109.28,1460,1005,0.05447,1.1501,14.71,72.85,61.93,0.047968,1.01,12.85
15.0,147.42,1825,1257,0.05447,1.1501,14.71,98.28,83.54,0.048321,1.02,12.95
15.0,190.61,2190,1506,0.05447,1.1501,14.71,127.07,108.01,0.048645,1.03,13.04
17.5,38.92,540,369,0.054439,1.1495,14.7,22.24,18.35,0.045666,0.96,12.19
17.5,256.08,366,251,0.054424,1.1491,14.7,14.63,12.07,0.045419,0.96,12.12
0.0,0.0,1853,1273,0.054408,1.1488,14.69,99.86,99.86,0.054408,1.15,14.69
0.0,0.0,1853,1273,0.054408,1.1488,14.69,99.86,99.86,0.054408,1.15,14.69
20.0,13.94,181,124,0.054343,1.1474,14.67,6.97,5.58,0.043761,0.92,11.66
17.5,25.68,371,252,0.054343,1.1474,14.67,14.67,12.1,0.045352,0.96,12.1
17.5,25.68,371,252,0.054343,1.1474,14.67,14.67,12.1,0.045352,0.96,12.1
15.0,470.32,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
15.0,472.46,734,504,0.054343,1.1474,14.67,31.5,26.77,0.04708,0.99,12.59
15.0,472.46,734,504,0.054343,1.1474,14.67,31.5,26.77,0.04708,0.99,12.59
15.0,599.62,901,619,0.054343,1.1474,14.67,39.97,33.98,0.047266,1.0,12.65
15.0,609.92,912,628,0.054343,1.1474,14.67,40.66,34.56,0.047281,1.0,12.65
15.0,903.76,1261,868,0.054343,1.1474,14.67,60.25,51.21,0.047652,1.01,12.76
15.0,1071.28,1443,992,0.054343,1.1474,14.67,71.42,60.71,0.047835,1.01,12.81
15.0,1245.99,1618,1113,0.054343,1.1474,14.67,83.07,70.61,0.048007,1.01,12.86
15.0,1440.54,1801,1239,0.054343,1.1474,14.67,96.04,81.63,0.04818,1.02,12.91
15.0,1443.74,1801,1241,0.054343,1.1474,14.67,96.25,81.81,0.048183,1.02,12.91
15.0,1069.88,1441,991,0.054343,1.1474,14.67,71.33,60.63,0.047833,1.01,12.81
15.0,906.38,1261,870,0.054343,1.1474,14.67,60.43,51.36,0.047655,1.01,12.76
15.0,1251.96,1622,1117,0.054343,1.1474,14.67,83.46,70.94,0.048012,1.01,12.86
20.0,28.72,360,247,0.054343,1.1474,14.67,14.36,11.49,0.04404,0.93,11.73
20.0,14.05,181,125,0.054343,1.1474,14.67,7.03,5.62,0.043763,0.92,11.66
15.0,1068.49,1440,990,0.054343,1.1474,14.67,71.23,60.55,0.047832,1.01,12.81
17.5,538.73,720,494,0.054343,1.1474,14.67,30.78,25.4,0.045824,0.97,12.24
15.0,919.49,1278,880,0.054343,1.1474,14.67,61.3,52.1,0.04767,1.01,12.76
15.0,1263.95,1636,1125,0.054343,1.1474,14.67,84.26,71.62,0.048023,1.01,12.86
15.0,1089.5,1461,1005,0.054343,1.1474,14.67,72.63,61.74,0.047853,1.01,12.81
15.0,1467.83,1826,1256,0.054343,1.1474,14.67,97.86,83.18,0.048203,1.02,12.91
15.0,1068.49,1440,990,0.054343,1.1474,14.67,71.23,60.55,0.047832,1.01,12.81
17.5,255.67,366,251,0.054343,1.1474,14.67,14.61,12.05,0.04535,0.96,12.1
15.0,761.86,1096,756,0.054343,1.1474,14.67,50.79,43.17,0.047482,1.0,12.71
17.5,255.67,366,251,0.054343,1.1474,14.67,14.61,12.05,0.04535,0.96,12.1
17.5,255.67,366,251,0.054343,1.1474,14.67,14.61,12.05,0.04535,0.96,12.1
20.0,140.54,182,125,0.054343,1.1474,14.67,7.03,5.62,0.043763,0.92,11.66
15.0,761.86,1096,756,0.054343,1.1474,14.67,50.79,43.17,0.047482,1.0,12.71
15.0,462.84,721,495,0.054343,1.1474,14.67,30.86,26.23,0.047065,0.99,12.59
17.5,254.58,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
15.0,470.32,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
17.5,538.73,718,494,0.054343,1.1474,14.67,30.78,25.4,0.045824,0.97,12.24
15.0,470.32,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
17.5,255.67,366,251,0.054343,1.1474,14.67,14.61,12.05,0.04535,0.96,12.1
15.0,764.32,1100,758,0.054343,1.1474,14.67,50.95,43.31,0.047485,1.0,12.71
17.5,25.46,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
17.5,25.24,361,248,0.054343,1.1474,14.67,14.42,11.9,0.045344,0.96,12.1
17.5,40.01,548,379,0.054343,1.1474,14.67,22.86,18.86,0.045603,0.96,12.18
15.0,616.8,915,634,0.054343,1.1474,14.67,41.12,34.95,0.04729,1.0,12.65
15.0,470.32,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
17.5,127.29,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
0.0,0.0,1600,1103,0.054345,1.1475,14.67,82.08,82.08,0.054345,1.15,14.67
0.0,0.0,1936,1334,0.054345,1.1475,14.67,106.43,106.43,0.054345,1.15,14.67
0.0,0.0,1747,1204,0.054345,1.1475,14.67,92.35,92.35,0.054345,1.15,14.67
15.0,76.06,1095,755,0.054343,1.1474,14.67,50.71,43.1,0.04748,1.0,12.71
15.0,76.06,1095,755,0.054343,1.1474,14.67,50.71,43.1,0.04748,1.0,12.71
15.0,60.42,900,623,0.054343,1.1474,14.67,40.28,34.24,0.047273,1.0,12.65
15.0,47.03,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
15.0,47.03,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
15.0,47.03,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
15.0,108.95,1460,1005,0.054343,1.1474,14.67,72.63,61.74,0.047853,1.01,12.81
15.0,76.06,1095,755,0.054343,1.1474,14.67,50.71,43.1,0.04748,1.0,12.71
15.0,108.95,1460,1005,0.054343,1.1474,14.67,72.63,61.74,0.047853,1.01,12.81
15.0,47.03,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
15.0,76.06,1095,755,0.054343,1.1474,14.67,50.71,43.1,0.04748,1.0,12.71
15.0,47.03,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
15.0,60.42,900,623,0.054343,1.1474,14.67,40.28,34.24,0.047273,1.0,12.65
15.0,47.03,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
0.0,0.0,1747,1204,0.054345,1.1475,14.67,92.35,92.35,0.054345,1.15,14.67
0.0,0.0,1936,1334,0.054345,1.1475,14.67,106.43,106.43,0.054345,1.15,14.67
0.0,0.0,1600,1103,0.054345,1.1475,14.67,82.08,82.08,0.054345,1.15,14.67
15.0,605.33,903,624,0.054343,1.1474,14.67,40.36,34.3,0.047274,1.0,12.65
15.0,905.07,1261,869,0.054343,1.1474,14.67,60.34,51.29,0.047654,1.01,12.76
17.5,25.46,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
15.0,605.33,903,624,0.054343,1.1474,14.67,40.36,34.3,0.047274,1.0,12.65
17.5,25.46,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
17.5,25.57,366,251,0.054343,1.1474,14.67,14.61,12.05,0.04535,0.96,12.1
17.5,39.31,540,373,0.054343,1.1474,14.67,22.46,18.53,0.045592,0.96,12.17
15.0,146.94,1827,1257,0.054343,1.1474,14.67,97.96,83.27,0.048204,1.02,12.91
15.0,46.71,725,499,0.054343,1.1474,14.67,31.14,26.47,0.047071,0.99,12.59
15.0,380.95,1096,756,0.054345,1.1475,14.67,50.79,43.17,0.047484,1.0,12.71
15.0,604.22,900,623,0.054345,1.1475,14.67,40.28,34.24,0.047275,1.0,12.65
0.0,0.0,962,665,0.054345,1.1475,14.67,43.52,43.52,0.054345,1.15,14.67
15.0,47.35,735,505,0.054343,1.1474,14.67,31.57,26.83,0.047081,0.99,12.59
17.5,25.79,371,253,0.054343,1.1474,14.67,14.73,12.16,0.045354,0.96,12.11
17.5,25.79,371,253,0.054343,1.1474,14.67,14.73,12.16,0.045354,0.96,12.11
15.0,473.53,735,505,0.054343,1.1474,14.67,31.57,26.83,0.047081,0.99,12.59
0.0,0.0,1570,1082,0.054345,1.1475,14.67,80.01,80.01,0.054345,1.15,14.67
15.0,46283.7,721,495,0.054343,1.1474,14.67,30.86,26.23,0.047065,0.99,12.59
15.0,462.84,721,495,0.054343,1.1474,14.67,30.86,26.23,0.047065,0.99,12.59
15.0,231.42,721,495,0.054343,1.1474,14.67,30.86,26.23,0.047065,0.99,12.59
15.0,373.58,1080,744,0.054343,1.1474,14.67,49.81,42.34,0.047463,1.0,12.7
17.5,126.2,361,248,0.054343,1.1474,14.67,14.42,11.9,0.045344,0.96,12.1
17.5,252.41,361,248,0.054343,1.1474,14.67,14.42,11.9,0.045344,0.96,12.1
15.0,231.42,721,495,0.054343,1.1474,14.67,30.86,26.23,0.047065,0.99,12.59
15.0,747.16,1080,744,0.054343,1.1474,14.67,49.81,42.34,0.047463,1.0,12.7
17.5,2.52,361,248,0.054343,1.1474,14.67,14.42,11.9,0.045344,0.96,12.1
17.5,25.24,361,248,0.054343,1.1474,14.67,14.42,11.9,0.045344,0.96,12.1
17.5,25.24,361,248,0.054343,1.1474,14.67,14.42,11.9,0.045344,0.96,12.1
17.5,39.89,547,378,0.054343,1.1474,14.67,22.8,18.81,0.045601,0.96,12.17
15.0,604.19,901,623,0.054343,1.1474,14.67,40.28,34.24,0.047273,1.0,12.65
17.5,25.46,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
15.0,470.32,730,502,0.054343,1.1474,14.67,31.35,26.65,0.047076,0.99,12.59
17.5,25.46,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
17.5,25.46,365,250,0.054343,1.1474,14.67,14.55,12.0,0.045348,0.96,12.1
17.5,39.66,545,376,0.054343,1.1474,14.67,22.66,18.7,0.045597,0.96,12.17
17.5,39.66,545,376,0.054343,1.1474,14.67,22.66,18.7,0.045597,0.96,12.17
17.5,396.61,545,376,0.054343,1.1474,14.67,22.66,18.7,0.045597,0.96,12.17
15.0,46.71,727,499,0.054343,1.1474,14.67,31.14,26.47,0.047071,0.99,12.59
15.0,607.62,905,626,0.054343,1.1474,14.67,40.51,34.43,0.047278,1.0,12.65
0.0,0.0,1752,1207,0.054284,1.1462,14.66,92.52,92.52,0.054284,1.15,14.66
15.0,236.33,733,505,0.054257,1.1456,14.65,31.51,26.78,0.047005,0.99,12.57
15.0,47.05,731,503,0.054257,1.1456,14.65,31.37,26.66,0.047002,0.99,12.57
15.0,339.75,3132,2151,0.054225,1.1449,14.64,220.94,187.8,0.049156,1.04,13.18
15.0,339.75,3132,2151,0.054225,1.1449,14.64,220.94,187.8,0.049156,1.04,13.18
17.5,25.39,365,250,0.054216,1.1447,14.64,14.51,11.97,0.045241,0.95,12.07
15.0,1433.41,1800,1238,0.054191,1.1442,14.63,95.56,81.23,0.048039,1.01,12.87
15.0,1462.19,1827,1257,0.054149,1.1433,14.62,97.48,82.86,0.048026,1.01,12.86
15.0,107.05,1445,995,0.054149,1.1433,14.62,71.37,60.66,0.047662,1.01,12.76
17.5,254.65,366,251,0.05414,1.1431,14.61,14.55,12.01,0.045179,0.95,12.06
17.5,251.4,361,248,0.05414,1.1431,14.61,14.37,11.85,0.045173,0.95,12.05
17.5,25.33,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
17.5,25.33,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
17.5,126.66,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
15.0,468.87,731,503,0.054089,1.142,14.6,31.26,26.57,0.046854,0.99,12.53
17.5,391.09,540,373,0.054089,1.142,14.6,22.35,18.44,0.045375,0.96,12.11
15.0,46.78,730,502,0.054089,1.142,14.6,31.19,26.51,0.046852,0.99,12.53
15.0,75.63,1095,755,0.054089,1.142,14.6,50.42,42.86,0.047253,1.0,12.64
17.5,25.33,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
15.0,75.63,1095,755,0.054089,1.142,14.6,50.42,42.86,0.047253,1.0,12.64
17.5,39.11,540,373,0.054089,1.142,14.6,22.35,18.44,0.045375,0.96,12.11
15.0,75.63,1095,755,0.054089,1.142,14.6,50.42,42.86,0.047253,1.0,12.64
17.5,25.33,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
17.5,39.11,540,373,0.054089,1.142,14.6,22.35,18.44,0.045375,0.96,12.11
15.0,75.63,1095,755,0.054089,1.142,14.6,50.42,42.86,0.047253,1.0,12.64
15.0,46.78,730,502,0.054089,1.142,14.6,31.19,26.51,0.046852,0.99,12.53
15.0,75.63,1095,755,0.054089,1.142,14.6,50.42,42.86,0.047253,1.0,12.64
17.5,25.33,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
17.5,25.33,365,250,0.054089,1.142,14.6,14.48,11.94,0.045134,0.95,12.04
20.0,1.4,182,125,0.054089,1.142,14.6,6.99,5.59,0.043558,0.92,11.6
15.0,108.43,1463,1006,0.054089,1.142,14.6,72.29,61.44,0.047624,1.0,12.75
17.5,39.69,547,378,0.054089,1.142,14.6,22.68,18.71,0.045385,0.96,12.11
15.0,1267.14,1645,1132,0.054109,1.1425,14.6,84.48,71.8,0.04782,1.01,12.8
15.0,34527.95,721,495,0.054089,1.142,14.6,30.69,26.09,0.046841,0.99,12.53
15.0,230.19,721,495,0.054089,1.142,14.6,30.69,26.09,0.046841,0.99,12.53
15.0,1083.8,1463,1006,0.05407,1.1416,14.59,72.25,61.42,0.047607,1.0,12.74
22.5,35.17,78,55,0.053952,1.1391,14.56,3.01,2.33,0.041949,0.88,11.15
22.5,35.17,78,55,0.053952,1.1391,14.56,3.01,2.33,0.041949,0.88,11.15
20.0,140.69,357,244,0.053962,1.1393,14.56,14.07,11.26,0.043721,0.92,11.64
15.0,233.76,731,503,0.053952,1.1391,14.56,31.17,26.49,0.046733,0.99,12.5
15.0,466.45,730,502,0.053952,1.1391,14.56,31.1,26.43,0.046731,0.99,12.49
0.0,0.0,842,581,0.053952,1.1391,14.56,36.8,36.8,0.053952,1.14,14.56
15.0,1060.94,1440,992,0.053937,1.1388,14.55,70.73,60.12,0.047466,1.0,12.7
17.5,25.01,365,248,0.053885,1.1377,14.54,14.29,11.79,0.044958,0.95,11.99
15.0,45.79,721,495,0.053835,1.1366,14.53,30.53,25.95,0.046617,0.98,12.46
15.0,59.19,900,618,0.053835,1.1366,14.53,39.46,33.54,0.046814,0.99,12.52
15.0,45.79,721,495,0.053835,1.1366,14.53,30.53,25.95,0.046617,0.98,12.46
15.0,46.42,731,501,0.053835,1.1366,14.53,30.95,26.31,0.046627,0.98,12.47
15.0,46.42,731,501,0.053835,1.1366,14.53,30.95,26.31,0.046627,0.98,12.47
17.5,24.99,365,248,0.053835,1.1366,14.53,14.28,11.78,0.044916,0.95,11.98
17.5,25.42,371,252,0.053835,1.1366,14.53,14.53,11.98,0.044924,0.95,11.98
17.5,25.42,371,252,0.053835,1.1366,14.53,14.53,11.98,0.044924,0.95,11.98
17.5,394.83,551,378,0.053835,1.1366,14.53,22.56,18.61,0.045168,0.95,12.05
15.0,595.29,901,621,0.053835,1.1366,14.53,39.69,33.73,0.046819,0.99,12.52
15.0,1448.97,1826,1256,0.053835,1.1366,14.53,96.6,82.11,0.047737,1.01,12.78
15.0,465.3,730,502,0.053835,1.1366,14.53,31.02,26.37,0.046629,0.98,12.47
17.5,25.2,367,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,247.74,361,246,0.053835,1.1366,14.53,14.16,11.68,0.044912,0.95,11.98
15.0,606.6,914,631,0.053835,1.1366,14.53,40.44,34.37,0.046834,0.99,12.52
15.0,749.56,1095,753,0.053835,1.1366,14.53,49.97,42.48,0.047023,0.99,12.58
17.5,252.04,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,253.12,366,251,0.053835,1.1366,14.53,14.46,11.93,0.044922,0.95,11.98
22.5,130.81,150,105,0.053835,1.1366,14.53,5.81,4.51,0.041982,0.89,11.16
17.5,252.04,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,253.12,366,251,0.053835,1.1366,14.53,14.46,11.93,0.044922,0.95,11.98
15.0,738.69,1080,744,0.053835,1.1366,14.53,49.25,41.86,0.047009,0.99,12.57
15.0,468.48,733,505,0.053835,1.1366,14.53,31.23,26.55,0.046633,0.98,12.47
17.5,389.06,540,373,0.053835,1.1366,14.53,22.23,18.34,0.045159,0.95,12.05
20.0,13.92,181,125,0.053835,1.1366,14.53,6.96,5.57,0.043352,0.91,11.54
15.0,46.53,730,502,0.053835,1.1366,14.53,31.02,26.37,0.046629,0.98,12.47
15.0,46.53,730,502,0.053835,1.1366,14.53,31.02,26.37,0.046629,0.98,12.47
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
15.0,89.32,1260,868,0.053835,1.1366,14.53,59.55,50.61,0.047195,1.0,12.63
17.5,38.91,540,373,0.053835,1.1366,14.53,22.23,18.34,0.045159,0.95,12.05
15.0,107.63,1460,1005,0.053835,1.1366,14.53,71.76,60.99,0.047393,1.0,12.68
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
15.0,75.2,1095,755,0.053835,1.1366,14.53,50.13,42.61,0.047026,0.99,12.58
15.0,145.06,1825,1257,0.053835,1.1366,14.53,96.7,82.2,0.047738,1.01,12.78
15.0,75.2,1095,755,0.053835,1.1366,14.53,50.13,42.61,0.047026,0.99,12.58
15.0,145.06,1825,1257,0.053835,1.1366,14.53,96.7,82.2,0.047738,1.01,12.78
15.0,46.53,730,502,0.053835,1.1366,14.53,31.02,26.37,0.046629,0.98,12.47
15.0,46.53,730,502,0.053835,1.1366,14.53,31.02,26.37,0.046629,0.98,12.47
17.5,38.91,540,373,0.053835,1.1366,14.53,22.23,18.34,0.045159,0.95,12.05
15.0,107.63,1460,1005,0.053835,1.1366,14.53,71.76,60.99,0.047393,1.0,12.68
15.0,89.32,1260,868,0.053835,1.1366,14.53,59.55,50.61,0.047195,1.0,12.63
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,25.2,365,250,0.053835,1.1366,14.53,14.4,11.88,0.04492,0.95,11.98
17.5,39.83,550,381,0.053835,1.1366,14.53,22.76,18.78,0.045174,0.95,12.05
