code,resultAbsoluteValue,dateCom,paymentDividend,earningType,dy
CRFB3,"0,06132965",01/08/2018,22/08/2018,JCP,"0,39"
TOTS3,"0,03666667",01/08/2018,03/10/2018,Dividendo,"0,12"
TOTS3,"0,03000000",01/08/2018,03/10/2018,JCP,"0,10"
VALE3,"1,30860000",02/08/2018,20/09/2018,JCP,"2,54"
VALE3,"0,17174742",02/08/2018,20/09/2018,Dividendo,"0,33"
KLBN11,"0,16814758",03/08/2018,15/08/2018,Dividendo,"0,89"
BBSE3,"0,00714513",09/08/2018,21/08/2018,Rend. Tributado,"0,04"
BBSE3,"0,78089866",09/08/2018,21/08/2018,Dividendo,"3,18"
TAEE11,"0,21052326",09/08/2018,20/08/2018,JCP,"1,14"
TAEE11,"0,26654547",09/08/2018,20/08/2018,Dividendo,"1,44"
UGPA3,"0,28000000",09/08/2018,20/08/2018,Dividendo,"1,32"
BPAC11,"0,16837500",13/08/2018,22/08/2018,JCP,"0,87"
PETR3,"0,05000000",13/08/2018,23/08/2018,JCP,"0,22"
PETR4,"0,05000000",13/08/2018,23/08/2018,JCP,"0,25"
ENGI11,"0,28000000",14/08/2018,04/09/2018,Dividendo,"1,01"
ALPA4,"0,08524357",17/08/2018,18/09/2018,JCP,"0,88"
ITSA4,"0,19920000",17/08/2018,30/08/2018,Dividendo,"2,00"
ITSA4,"0,00960000",17/08/2018,30/08/2018,JCP,"0,10"
ITUB4,"0,41600000",17/08/2018,30/08/2018,Dividendo,"1,45"
ITUB4,"0,08346667",17/08/2018,30/08/2018,JCP,"0,29"
COGN3,"0,10915462",20/08/2018,29/08/2018,Dividendo,"1,09"
EGIE3,"1,75572674",20/08/2018,29/01/2019,Dividendo,"5,88"
BBAS3,"0,26860201",21/08/2018,31/08/2018,JCP,"0,92"
GGBR4,"0,14000000",21/08/2018,31/08/2018,JCP,"0,88"
GOAU4,"0,07000000",21/08/2018,31/08/2018,Dividendo,"0,90"
ITSA4,"0,01500000",31/08/2018,01/10/2018,Dividendo,"0,16"
ITUB4,"0,01000000",31/08/2018,01/10/2018,Dividendo,"0,04"
BBDC3,"0,01724983",03/09/2018,01/10/2018,JCP,"0,08"
BBDC4,"0,01897481",03/09/2018,01/10/2018,JCP,"0,08"
BBAS3,"0,08549179",11/09/2018,28/09/2018,JCP,"0,31"
CIEL3,"0,52950504",14/09/2018,28/09/2018,Dividendo,"3,76"
VIVT3,"1,55501325",17/09/2018,20/08/2019,JCP,"4,55"
B3SA3,"0,05870000",21/09/2018,05/10/2018,JCP,"0,25"
WEGE3,"0,01964706",21/09/2018,13/03/2019,JCP,"0,10"
LREN3,"0,07968500",24/09/2018,29/04/2019,JCP,"0,26"
MULT3,"0,13459016",26/09/2018,25/04/2019,JCP,"0,74"
RADL3,"0,03157836",26/09/2018,31/05/2019,JCP,"0,04"
CIEL3,"0,05618552",27/09/2018,26/12/2018,JCP,"0,45"
RENT3,"0,06737700",27/09/2018,16/11/2018,JCP,"0,29"
ITUB4,"0,01000000",28/09/2018,01/11/2018,Dividendo,"0,03"
BBDC3,"0,01724983",01/10/2018,01/11/2018,JCP,"0,08"
BBDC4,"0,01897481",01/10/2018,01/11/2018,JCP,"0,08"
HYPE3,"0,19966000",02/10/2018,09/01/2019,JCP,"0,69"
PCAR3,"0,40599421",02/10/2018,27/11/2018,JCP,"0,46"
SANB11,"0,16060000",05/10/2018,26/10/2018,JCP,"0,42"
ARZZ3,"0,27700000",08/10/2018,22/10/2018,Dividendo,"0,60"
EMBR3,"0,01000000",11/10/2018,11/10/2018,Dividendo,"0,05"
CCRO3,"0,39603960",23/10/2018,31/10/2018,Dividendo,"3,65"
ITUB4,"0,01000000",31/10/2018,03/12/2018,Dividendo,"0,03"
BBDC3,"0,01724983",01/11/2018,03/12/2018,JCP,"0,07"
BBDC4,"0,01897481",01/11/2018,03/12/2018,JCP,"0,06"
KLBN11,"0,07124932",01/11/2018,14/11/2018,Dividendo,"0,39"
KLBN11,"0,25174758",01/11/2018,14/11/2018,JCP,"1,39"
IRBR3,"5,81425617",07/11/2018,21/11/2018,JCP,"8,88"
TAEE11,"0,71157083",09/11/2018,22/11/2018,Dividendo,"3,32"
CRFB3,"0,19162638",12/11/2018,12/12/2018,JCP,"1,23"
EGIE3,"1,00000000",12/11/2018,12/11/2018,Dividendo,"3,02"
YDUQ3,"1,33283168",15/11/2018,21/12/2018,Dividendo,"0,00"
COGN3,"0,08122515",16/11/2018,27/11/2018,Dividendo,"0,73"
BBAS3,"0,41689361",21/11/2018,30/11/2018,JCP,"0,95"
GGBR4,"0,13000000",21/11/2018,03/12/2018,Dividendo,"0,85"
GOAU4,"0,09000000",21/11/2018,03/12/2018,Dividendo,"1,20"
PETR3,"0,10000000",21/11/2018,03/12/2018,JCP,"0,37"
PETR4,"0,10000000",21/11/2018,03/12/2018,JCP,"0,40"
ITSA4,"0,02000000",30/11/2018,02/01/2019,Dividendo,"0,16"
ITUB4,"0,01500000",30/11/2018,02/01/2019,Dividendo,"0,04"
BBDC3,"0,01724983",03/12/2018,02/01/2019,JCP,"0,06"
BBDC4,"0,01897481",03/12/2018,02/01/2019,JCP,"0,06"
PCAR3,"0,25218604",04/12/2018,13/12/2018,JCP,"0,29"
CVCB3,"0,41647876",10/12/2018,20/12/2018,JCP,"0,72"
BBAS3,"0,12567067",11/12/2018,28/12/2018,JCP,"0,29"
BBSE3,"1,35230119",11/12/2018,02/01/2019,Dividendo,"4,75"
VBBR3,"0,49381274",11/12/2018,30/04/2019,JCP,"2,08"
MRVE3,"0,33000000",13/12/2018,21/12/2018,Dividendo,"3,04"
CIEL3,"0,26618932",14/12/2018,26/12/2018,Dividendo,"2,82"
HAPV3,"0,03686433",14/12/2018,30/04/2019,JCP,"0,12"
RADL3,"0,03400747",14/12/2018,31/05/2019,JCP,"0,05"
ITSA4,"0,00810000",17/12/2018,07/03/2019,JCP,"0,07"
ITUB4,"0,01060000",17/12/2018,07/03/2019,JCP,"0,03"
TAEE11,"0,39927563",17/12/2018,28/12/2018,JCP,"1,75"
VIVT3,"0,74973853",17/12/2018,17/12/2019,JCP,"1,90"
ABEV3,"0,32000000",18/12/2018,28/12/2018,JCP,"2,02"
CYRE3,"0,59871338",18/12/2018,28/12/2018,Dividendo,"3,86"
DXCO3,"0,37711009",18/12/2018,03/10/2019,Dividendo,"3,14"
DXCO3,"0,41536005",18/12/2018,21/02/2019,JCP,"3,46"
CIEL3,"0,06097485",19/12/2018,11/03/2019,JCP,"0,64"
RENT3,"0,07453718",19/12/2018,06/02/2019,JCP,"0,27"
KLBN11,"0,11874829",20/12/2018,22/02/2019,Dividendo,"0,75"
KLBN11,"0,11874829",20/12/2018,22/02/2019,JCP,"0,73"
ARZZ3,"0,23099332",21/12/2018,15/01/2019,JCP,"0,44"
B3SA3,"0,06896667",21/12/2018,08/01/2019,JCP,"0,26"
BBDC3,"0,66382073",21/12/2018,08/03/2019,JCP,"2,39"
BBDC4,"0,73020280",21/12/2018,08/03/2019,JCP,"2,32"
CMIG4,"0,07200698",21/12/2018,30/12/2019,JCP,"0,54"
CMIG4,"0,07200698",21/12/2018,28/06/2019,JCP,"0,62"
HYPE3,"0,15362000",21/12/2018,09/01/2019,JCP,"0,51"
HYPE3,"0,19755000",21/12/2018,09/01/2019,JCP,"0,66"
PETR3,"0,05000000",21/12/2018,20/05/2019,JCP,"0,21"
PETR4,"0,70000000",21/12/2018,20/05/2019,JCP,"3,25"
WEGE3,"0,02570588",21/12/2018,13/03/2019,JCP,"0,15"
EGIE3,"0,48656269",26/12/2018,27/03/2019,JCP,"1,47"
LREN3,"0,08964400",26/12/2018,29/04/2019,JCP,"0,22"
CPLE6,"0,10727000",27/12/2018,28/06/2019,JCP,"0,36"
BRAP4,"0,64405538",28/12/2018,31/01/2019,JCP,"2,03"
ENBR3,"0,72412591",28/12/2018,01/07/2019,JCP,"4,91"
ITUB4,"0,01500000",28/12/2018,01/02/2019,Dividendo,"0,04"
MGLU3,"0,01852203",28/12/2018,26/04/2019,JCP,"0,08"
MULT3,"0,11776639",28/12/2018,25/04/2019,JCP,"0,48"
TOTS3,"0,02666667",28/12/2018,09/05/2019,JCP,"0,10"
BBDC3,"0,01724983",02/01/2019,01/02/2019,JCP,"0,06"
BBDC4,"0,01897481",02/01/2019,01/02/2019,JCP,"0,06"
FLRY3,"0,12696022",02/01/2019,18/01/2019,JCP,"0,63"
TIMS3,"0,15699781",02/01/2019,24/01/2019,JCP,"1,29"
NTCO3,"0,25874690",04/01/2019,26/02/2019,JCP,"0,55"
BPAC11,"0,17316549",07/01/2019,28/02/2019,JCP,"0,65"
SANB11,"0,77157127",07/01/2019,26/02/2019,JCP,"1,61"
SANB11,"0,51438085",07/01/2019,26/02/2019,Dividendo,"1,07"
USIM5,"0,07918766",07/01/2019,31/05/2019,JCP,"0,78"
EMBR3,"0,01000000",11/01/2019,11/01/2019,Dividendo,"0,05"
ITUB4,"0,01500000",31/01/2019,01/03/2019,Dividendo,"0,04"
BBDC3,"0,01724983",01/02/2019,01/03/2019,JCP,"0,05"
BBDC4,"0,01897481",01/02/2019,01/03/2019,JCP,"0,05"
KLBN11,"0,01899982",12/02/2019,25/02/2019,Dividendo,"0,11"
BBSE3,"0,00670110",14/02/2019,26/02/2019,Rend. Tributado,"0,03"
BBSE3,"0,67719143",14/02/2019,26/02/2019,Dividendo,"2,36"
BBAS3,"0,00652055",21/02/2019,07/03/2019,Rend. Tributado,"0,01"
BBAS3,"0,58536826",21/02/2019,07/03/2019,JCP,"1,10"
ITSA4,"0,31110000",21/02/2019,07/03/2019,JCP,"2,29"
ITSA4,"0,45320000",21/02/2019,07/03/2019,Dividendo,"3,34"
ITUB4,"0,74940000",21/02/2019,07/03/2019,JCP,"1,97"
ITUB4,"1,05070000",21/02/2019,07/03/2019,Dividendo,"2,77"
CIEL3,"0,26139975",22/02/2019,11/03/2019,Dividendo,"2,30"
WEGE3,"0,04145288",22/02/2019,13/03/2019,Dividendo,"0,22"
ARZZ3,"0,83102227",26/02/2019,02/04/2019,Dividendo,"1,53"
NTCO3,"0,13154624",26/02/2019,18/04/2019,Dividendo,"0,27"
ENGI11,"0,65000000",27/02/2019,11/03/2019,Dividendo,"1,57"
ITSA4,"0,02000000",28/02/2019,01/04/2019,Dividendo,"0,16"
ITUB4,"0,01500000",28/02/2019,01/04/2019,Dividendo,"0,04"
UGPA3,"0,35000000",28/02/2019,13/03/2019,Dividendo,"1,33"
VIVT3,"0,38875331",28/02/2019,18/08/2020,JCP,"0,90"
BBDC3,"0,01724983",01/03/2019,01/04/2019,JCP,"0,06"
BBDC4,"0,01897481",01/03/2019,01/04/2019,JCP,"0,05"
FLRY3,"0,68740000",06/03/2019,31/05/2019,Dividendo,"3,44"
GGBR4,"0,10000000",06/03/2019,18/03/2019,Dividendo,"0,67"
GOAU4,"0,05000000",06/03/2019,18/03/2019,Dividendo,"0,70"
BBAS3,"0,15612452",11/03/2019,29/03/2019,JCP,"0,29"
IRBR3,"2,13778352",21/03/2019,30/04/2019,JCP,"2,36"
IRBR3,"2,23782307",21/03/2019,30/04/2019,Dividendo,"2,47"
IRBR3,"18,90433794",21/03/2019,30/04/2019,Dividendo,"20,86"
LREN3,"0,09294500",21/03/2019,08/05/2020,JCP,"0,22"
ENGI11,"0,15000000",22/03/2019,10/04/2019,Dividendo,"0,37"
WEGE3,"0,02320588",22/03/2019,14/08/2019,JCP,"0,13"
B3SA3,"0,06431788",26/03/2019,05/04/2019,JCP,"0,19"
RADL3,"0,03458479",26/03/2019,03/12/2019,JCP,"0,05"
RENT3,"0,09641409",26/03/2019,20/05/2019,JCP,"0,30"
CIEL3,"0,05447218",28/03/2019,27/06/2019,JCP,"0,57"
PCAR3,"0,67922378",28/03/2019,22/05/2019,JCP,"0,73"
ITUB4,"0,01500000",29/03/2019,02/05/2019,Dividendo,"0,04"
BBDC3,"0,01724983",01/04/2019,02/05/2019,JCP,"0,05"
BBDC4,"0,01897481",01/04/2019,02/05/2019,JCP,"0,05"
COGN3,"0,02638773",04/04/2019,15/04/2019,Dividendo,"0,24"
SANB11,"0,26790000",05/04/2019,29/04/2019,JCP,"0,59"
HYPE3,"0,02637000",11/04/2019,31/01/2020,JCP,"0,10"
HYPE3,"0,22840000",11/04/2019,31/01/2020,JCP,"0,90"
VIVT3,"1,37101295",11/04/2019,17/12/2019,Dividendo,"3,32"
MGLU3,"0,01157062",15/04/2019,26/04/2019,Dividendo,"0,01"
ENBR3,"0,06133900",16/04/2019,01/07/2019,Dividendo,"0,36"
LREN3,"0,25418600",18/04/2019,29/04/2019,Dividendo,"0,59"
SUZB3,"0,44470086",18/04/2019,30/04/2019,Dividendo,"1,10"
HAPV3,"0,02433064",22/04/2019,30/04/2019,Dividendo,"0,08"
USIM5,"0,06889775",23/04/2019,31/05/2019,Dividendo,"0,78"
VBBR3,"1,32577156",24/04/2019,29/10/2019,Dividendo,"5,58"
VBBR3,"0,88062849",24/04/2019,31/05/2019,Dividendo,"3,71"
PETR4,"0,01904300",25/04/2019,20/05/2019,Dividendo,"0,07"
PETR4,"0,00045100",25/04/2019,20/05/2019,Rend. Tributado,"0,00"
EZTC3,"0,14039790",26/04/2019,29/11/2019,Dividendo,"0,64"
YDUQ3,"0,51018264",26/04/2019,13/06/2019,Dividendo,"1,83"
ALSO3,"0,45500000",29/04/2019,15/05/2019,Dividendo,"1,55"
CPLE6,"0,03788100",29/04/2019,28/06/2019,Dividendo,"0,09"
ELET3,"0,81057158",29/04/2019,-,Dividendo,"2,45"
ELET6,"1,38863857",29/04/2019,-,Dividendo,"3,88"
SBSP3,"1,15900000",29/04/2019,28/06/2019,JCP,"2,44"
ARZZ3,"0,19641373",30/04/2019,15/10/2019,Dividendo,"0,39"
BRAP4,"0,46665819",30/04/2019,15/05/2019,JCP,"1,46"
BRAP4,"0,12826200",30/04/2019,15/05/2019,Dividendo,"0,40"
CPFE3,"0,48018223",30/04/2019,27/12/2019,Dividendo,"1,61"
CVCB3,"0,02609973",30/04/2019,28/05/2019,Dividendo,"0,05"
EQTL3,"0,19000000",30/04/2019,18/12/2019,Dividendo,"0,23"
ITUB4,"0,01500000",30/04/2019,03/06/2019,Dividendo,"0,04"
JBSS3,"0,00224572",30/04/2019,25/06/2019,Dividendo,"0,01"
SLCE3,"0,94705500",30/04/2019,09/05/2019,Dividendo,"4,61"
VIVT3,"0,31655627",30/04/2019,18/08/2020,JCP,"0,76"
BBDC3,"0,01724983",02/05/2019,03/06/2019,JCP,"0,06"
BBDC4,"0,01897481",02/05/2019,03/06/2019,JCP,"0,05"
CSAN3,"0,24995000",02/05/2019,23/05/2019,Dividendo,"0,53"
CSNA3,"0,65091058",02/05/2019,29/05/2019,Dividendo,"4,69"
CMIG4,"0,45079801",03/05/2019,30/12/2019,Dividendo,"3,12"
RENT3,"0,01006900",03/05/2019,20/05/2019,Dividendo,"0,03"
TAEE11,"0,16595099",03/05/2019,14/05/2019,Dividendo,"0,64"
EGIE3,"0,09400692",06/05/2019,27/09/2019,Dividendo,"0,22"
KLBN11,"0,19069426",06/05/2019,17/05/2019,Dividendo,"1,19"
CCRO3,"0,29702970",07/05/2019,16/05/2019,Dividendo,"2,43"
GGBR4,"0,07000000",17/05/2019,29/05/2019,Dividendo,"0,51"
GOAU4,"0,04000000",17/05/2019,30/05/2019,Dividendo,"0,62"
TAEE11,"0,22605403",17/05/2019,28/05/2019,JCP,"0,94"
TAEE11,"0,05478246",17/05/2019,28/05/2019,Dividendo,"0,23"
BBAS3,"0,41483950",21/05/2019,31/05/2019,JCP,"0,84"
COGN3,"0,05553719",21/05/2019,30/05/2019,Dividendo,"0,58"
CRFB3,"0,04537193",21/05/2019,14/06/2019,JCP,"0,22"
PETR3,"0,10000000",21/05/2019,05/07/2019,JCP,"0,35"
PETR4,"0,10000000",21/05/2019,05/07/2019,JCP,"0,38"
ITSA4,"0,02000000",31/05/2019,01/07/2019,Dividendo,"0,16"
ITUB4,"0,01500000",31/05/2019,01/07/2019,Dividendo,"0,04"
BBDC3,"0,01724983",03/06/2019,01/07/2019,JCP,"0,05"
BBDC4,"0,01897481",03/06/2019,01/07/2019,JCP,"0,05"
MRVE3,"0,37101456",06/06/2019,13/06/2019,Dividendo,"2,12"
BBAS3,"0,17105449",11/06/2019,28/06/2019,JCP,"0,32"
CIEL3,"0,07995903",11/06/2019,27/06/2019,Dividendo,"1,21"
RENT3,"0,10498205",24/06/2019,16/08/2019,JCP,"0,25"
B3SA3,"0,06348983",25/06/2019,17/07/2019,JCP,"0,17"
LREN3,"0,07765000",25/06/2019,08/05/2020,JCP,"0,17"
RADL3,"0,03246070",26/06/2019,03/12/2019,JCP,"0,04"
ARZZ3,"0,22379624",27/06/2019,25/07/2019,JCP,"0,46"
CIEL3,"0,04941857",27/06/2019,27/09/2019,JCP,"0,72"
MULT3,"0,18458449",27/06/2019,22/10/2019,JCP,"0,68"
PCAR3,"0,12955677",27/06/2019,16/08/2019,JCP,"0,14"
BBDC3,"0,17253647",28/06/2019,15/07/2019,JCP,"0,52"
BBDC4,"0,18979012",28/06/2019,15/07/2019,JCP,"0,50"
ITUB4,"0,01500000",28/06/2019,01/08/2019,Dividendo,"0,04"
VIVT3,"0,53759029",28/06/2019,18/08/2020,JCP,"1,27"
WEGE3,"0,02144118",28/06/2019,14/08/2019,JCP,"0,10"
BBDC3,"0,01724983",01/07/2019,01/08/2019,JCP,"0,05"
BBDC4,"0,01897481",01/07/2019,01/08/2019,JCP,"0,05"
HAPV3,"0,01553613",02/07/2019,24/07/2020,JCP,"0,04"
HAPV3,"0,01553613",02/07/2019,18/09/2020,JCP,"0,04"
HYPE3,"0,25562000",02/07/2019,31/01/2020,JCP,"0,87"
USIM5,"0,01132354",03/07/2019,15/07/2019,JCP,"0,12"
B3SA3,"0,03440108",04/07/2019,17/07/2019,Dividendo,"0,09"
SANB11,"0,26804384",05/07/2019,31/07/2019,JCP,"0,57"
CYRE3,"0,78038364",10/07/2019,31/07/2019,Dividendo,"3,27"
WEGE3,"0,04455119",26/07/2019,14/08/2019,Dividendo,"0,19"
SMTO3,"0,31356660",29/07/2019,16/08/2019,Dividendo,"1,57"
FLRY3,"0,20030000",30/07/2019,04/10/2019,JCP,"0,85"
ITUB4,"0,01500000",31/07/2019,02/09/2019,Dividendo,"0,04"
BBDC3,"0,01724983",01/08/2019,02/09/2019,JCP,"0,06"
BBDC4,"0,01897481",01/08/2019,02/09/2019,JCP,"0,06"
BPAC11,"0,17875148",08/08/2019,15/08/2019,JCP,"0,28"
KLBN11,"0,18215572",08/08/2019,19/08/2019,Dividendo,"1,16"
TAEE11,"0,52256338",08/08/2019,19/08/2019,Dividendo,"1,81"
TAEE11,"0,19944373",08/08/2019,19/08/2019,JCP,"0,69"
BBSE3,"0,89068348",09/08/2019,21/08/2019,Dividendo,"2,51"
BBSE3,"0,00813579",09/08/2019,21/08/2019,Rend. Tributado,"0,02"
TIMS3,"0,15241929",09/08/2019,08/10/2019,JCP,"1,23"
PETR3,"0,20000000",12/08/2019,04/10/2019,JCP,"0,72"
PETR4,"0,20000000",12/08/2019,04/10/2019,JCP,"0,78"
TOTS3,"0,06333333",12/08/2019,10/10/2019,JCP,"0,12"
ENGI11,"0,28000000",13/08/2019,23/08/2019,Dividendo,"0,56"
ITSA4,"0,34050000",15/08/2019,23/08/2019,Dividendo,"2,66"
ITUB4,"0,78690000",15/08/2019,23/08/2019,Dividendo,"2,25"
GGBR4,"0,07000000",16/08/2019,28/09/2019,Dividendo,"0,55"
GOAU4,"0,04000000",16/08/2019,29/09/2019,Dividendo,"0,64"
COGN3,"0,03369237",20/08/2019,29/08/2019,Dividendo,"0,30"
BBAS3,"0,44615505",21/08/2019,30/08/2019,JCP,"0,94"
CRFB3,"0,11844324",21/08/2019,27/09/2019,JCP,"0,51"
CRFB3,"0,11844324",21/08/2019,29/11/2019,JCP,"0,51"
UGPA3,"0,20000000",22/08/2019,30/08/2019,Dividendo,"1,17"
ITSA4,"0,02000000",30/08/2019,01/10/2019,Dividendo,"0,16"
ITUB4,"0,01500000",30/08/2019,01/10/2019,Dividendo,"0,04"
BBDC3,"0,01724983",02/09/2019,01/10/2019,JCP,"0,06"
BBDC4,"0,01897481",02/09/2019,01/10/2019,JCP,"0,06"
RENT3,"0,10368069",09/09/2019,08/11/2019,JCP,"0,23"
BBAS3,"0,23295577",11/09/2019,30/09/2019,JCP,"0,49"
CIEL3,"0,00265048",12/09/2019,27/09/2019,Dividendo,"0,03"
CIEL3,"0,00073727",12/09/2019,27/09/2019,JCP,"0,01"
WEGE3,"0,02044118",20/09/2019,11/03/2020,JCP,"0,08"
CSNA3,"0,29900339",23/09/2019,30/09/2019,Dividendo,"2,07"
B3SA3,"0,04314007",24/09/2019,07/10/2019,Dividendo,"0,10"
B3SA3,"0,06272964",24/09/2019,07/10/2019,JCP,"0,14"
CIEL3,"0,02879043",24/09/2019,18/11/2019,JCP,"0,34"
LREN3,"0,07858800",24/09/2019,08/05/2020,JCP,"0,16"
RADL3,"0,03154798",26/09/2019,31/05/2020,JCP,"0,03"
ITUB4,"0,01500000",30/09/2019,01/11/2019,Dividendo,"0,04"
MULT3,"0,13417101",30/09/2019,23/10/2020,JCP,"0,47"
BBDC3,"0,01724983",01/10/2019,01/11/2019,JCP,"0,05"
BBDC4,"0,01897481",01/10/2019,01/11/2019,JCP,"0,06"
HYPE3,"0,25537000",02/10/2019,31/01/2020,JCP,"0,78"
BRKM5,"0,83862003",03/10/2019,30/12/2019,Dividendo,"2,74"
ARZZ3,"0,07997447",04/10/2019,15/10/2019,Dividendo,"0,14"
MGLU3,"0,01840165",07/10/2019,19/08/2020,JCP,"0,05"
TIMS3,"0,15647124",07/10/2019,24/01/2020,JCP,"1,35"
SANB11,"0,26808819",08/10/2019,30/10/2019,JCP,"0,61"
BBDC3,"0,94865413",17/10/2019,23/10/2019,Dividendo,"2,90"
BBDC4,"1,04351955",17/10/2019,23/10/2019,Dividendo,"2,98"
CCRO3,"0,46534653",18/10/2019,31/10/2019,Dividendo,"2,63"
ITUB4,"0,01500000",31/10/2019,02/12/2019,Dividendo,"0,04"
BBDC3,"0,01724983",01/11/2019,02/12/2019,JCP,"0,05"
BBDC4,"0,01897481",01/11/2019,02/12/2019,JCP,"0,05"
CIEL3,"0,01548262",05/11/2019,18/11/2019,JCP,"0,21"
KLBN11,"0,18405317",06/11/2019,14/11/2019,Dividendo,"1,08"
KLBN11,"0,09487277",06/11/2019,14/11/2019,JCP,"0,56"
NTCO3,"0,12784527",06/11/2019,26/02/2020,JCP,"0,42"
GGBR4,"0,04000000",11/11/2019,25/11/2019,Dividendo,"0,27"
GOAU4,"0,02000000",11/11/2019,25/11/2019,Dividendo,"0,29"
PETR3,"0,20092500",11/11/2019,07/02/2020,JCP,"0,61"
PETR4,"0,20000000",11/11/2019,07/02/2020,JCP,"0,66"
PETR4,"0,00092500",11/11/2019,07/02/2020,Rend. Tributado,"0,00"
IRBR3,"6,39229014",18/11/2019,05/12/2019,JCP,"17,55"
MRVE3,"0,37013484",18/11/2019,27/11/2019,Dividendo,"2,26"
COGN3,"0,00473886",19/11/2019,29/11/2019,Dividendo,"0,05"
TAEE11,"0,18980229",19/11/2019,29/11/2019,JCP,"0,67"
TAEE11,"0,35168835",19/11/2019,29/11/2019,Dividendo,"1,25"
BBAS3,"0,36504214",21/11/2019,29/11/2019,JCP,"0,79"
ITSA4,"0,02000000",29/11/2019,02/01/2020,Dividendo,"0,15"
ITUB4,"0,01500000",29/11/2019,02/01/2020,Dividendo,"0,04"
BBDC3,"0,01724983",02/12/2019,02/01/2020,JCP,"0,05"
BBDC4,"0,01897481",02/12/2019,02/01/2020,JCP,"0,06"
EGIE3,"1,09494979",02/12/2019,29/01/2020,Dividendo,"2,33"
EGIE3,"0,43386195",02/12/2019,01/07/2020,JCP,"0,92"
ARZZ3,"0,19528978",03/12/2019,08/01/2020,JCP,"0,31"
ARZZ3,"0,07958933",03/12/2019,08/01/2020,Dividendo,"0,13"
VBBR3,"0,46379246",04/12/2019,01/09/2020,JCP,"1,67"
VBBR3,"0,00984532",04/12/2019,30/09/2020,Rend. Tributado,"0,04"
CYRE3,"1,04051153",10/12/2019,20/12/2019,Dividendo,"3,58"
MRVE3,"0,37013484",10/12/2019,20/12/2019,Dividendo,"1,90"
BBAS3,"0,17617400",11/12/2019,30/12/2019,JCP,"0,37"
RADL3,"0,02972791",11/12/2019,31/05/2020,JCP,"0,03"
ITSA4,"0,00595000",12/12/2019,06/03/2020,JCP,"0,04"
ITUB4,"0,03756000",12/12/2019,06/03/2020,JCP,"0,11"
SMTO3,"0,34464282",12/12/2019,23/12/2019,JCP,"1,53"
DXCO3,"0,37340548",16/12/2019,28/02/2020,JCP,"2,45"
TAEE11,"0,18041646",16/12/2019,27/12/2019,JCP,"0,60"
RENT3,"0,09974237",17/12/2019,14/02/2020,JCP,"0,21"
ABEV3,"0,49060000",19/12/2019,30/12/2019,JCP,"2,58"
BBDC3,"0,50337960",19/12/2019,30/12/2019,JCP,"1,50"
BBDC4,"0,55371756",19/12/2019,30/12/2019,JCP,"1,55"
KLBN11,"0,18974690",20/12/2019,20/02/2020,JCP,"1,01"
WEGE3,"0,01911765",20/12/2019,11/03/2020,JCP,"0,06"
CMIG4,"0,27431232",23/12/2019,30/12/2020,JCP,"2,00"
CPLE6,"0,12334596",23/12/2019,29/06/2020,JCP,"0,18"
CPLE6,"0,12334596",23/12/2019,30/09/2020,JCP,"0,18"
CVCB3,"0,41737780",23/12/2019,08/01/2020,JCP,"0,96"
HYPE3,"0,30424000",23/12/2019,07/01/2020,JCP,"0,86"
LREN3,"0,07727800",23/12/2019,08/05/2020,JCP,"0,14"
TOTS3,"0,07666667",23/12/2019,20/05/2020,JCP,"0,11"
PETR4,"0,42000000",26/12/2019,07/02/2020,JCP,"1,37"
PETR4,"0,00194200",26/12/2019,07/02/2020,Rend. Tributado,"0,01"
VALE3,"1,41436437",26/12/2019,07/08/2020,JCP,"2,59"
BRAP4,"0,79928163",27/12/2019,20/08/2020,JCP,"2,05"
B3SA3,"0,06337264",30/12/2019,13/01/2020,JCP,"0,14"
B3SA3,"0,05457541",30/12/2019,13/01/2020,Dividendo,"0,13"
CIEL3,"0,02104899",30/12/2019,13/02/2020,JCP,"0,24"
ENBR3,"0,39020774",30/12/2019,23/09/2020,JCP,"1,79"
ITUB4,"0,01500000",30/12/2019,03/02/2020,Dividendo,"0,04"
MGLU3,"0,00894729",30/12/2019,19/08/2020,JCP,"0,02"
MULT3,"0,15088773",30/12/2019,23/10/2020,JCP,"0,46"
VIVT3,"0,55536187",30/12/2019,18/08/2020,Dividendo,"1,13"
VIVT3,"0,19437666",30/12/2019,18/08/2020,JCP,"0,40"
BBDC3,"0,01724983",02/01/2020,03/02/2020,JCP,"0,05"
BBDC4,"0,01897481",02/01/2020,03/02/2020,JCP,"0,05"
FLRY3,"0,11247960",02/01/2020,17/01/2020,JCP,"0,36"
HAPV3,"0,01596880",03/01/2020,24/07/2020,JCP,"0,02"
HAPV3,"0,01596880",03/01/2020,18/09/2020,JCP,"0,02"
SANB11,"0,27083139",03/01/2020,21/02/2020,JCP,"0,53"
SANB11,"1,82073774",03/01/2020,21/02/2020,Dividendo,"3,58"
BPAC11,"0,15510507",06/01/2020,17/02/2020,JCP,"0,20"
BBSE3,"1,35229812",09/01/2020,30/04/2020,Amortização,"3,67"
TIMS3,"0,10235302",17/01/2020,29/01/2020,JCP,"0,62"
CIEL3,"0,00890000",30/01/2020,13/02/2020,JCP,"0,13"
ITUB4,"0,01500000",30/01/2020,02/03/2020,Dividendo,"0,05"
BBDC3,"0,01724983",03/02/2020,02/03/2020,JCP,"0,05"
